본번,부번,아파트명,전용면적,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,부동산유형,분양형태,k-관리방식,k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-건설사,k-시행사,k-사용검사일-사용승인일,k-연면적,k-주거전용면적,k-관리비부과면적,k-전용면적별세대현황(60㎡이하),k-전용면적별세대현황(60㎡~85㎡이하),k-85㎡~135㎡이하,k-135㎡초과,k-등록일자,k-수정일자,경비비관리형태,세대전기계약방법,청소비관리형태,건축면적,주차대수,단지승인일,좌표X,좌표Y,단지신청일,target,구,동,계약날짜
44.0,0.0,금호,27.61,10,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,25000.0,강동구,천호동,2019-10-16
44.0,0.0,금호,27.61,4,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,25000.0,강동구,천호동,2019-10-24
44.0,0.0,금호,27.61,6,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,26800.0,강동구,천호동,2019-11-02
44.0,0.0,금호,27.61,14,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,27600.0,강동구,천호동,2019-12-03
44.0,0.0,금호,27.61,3,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,30000.0,강동구,천호동,2019-12-09
44.0,0.0,금호,27.61,5,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,30000.0,강동구,천호동,2020-02-11
44.0,0.0,금호,27.61,11,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,31800.0,강동구,천호동,2020-02-15
44.0,0.0,금호,27.61,7,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,31300.0,강동구,천호동,2020-02-29
44.0,0.0,금호,27.61,12,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,30500.0,강동구,천호동,2020-03-23
44.0,0.0,금호,27.61,10,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,31800.0,강동구,천호동,2020-03-24
44.0,0.0,금호,27.61,7,1987,양재대로 1557,20200720.0, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,33000.0,강동구,천호동,2020-06-09
44.0,0.0,금호,27.61,7,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,31500.0,강동구,천호동,2020-06-20
44.0,0.0,금호,27.61,10,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,36700.0,강동구,천호동,2020-07-07
44.0,0.0,금호,27.61,7,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,33000.0,강동구,천호동,2020-07-24
1039.0,3.0,금호,107.4,5,2002,강서로37길 71,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.833452240366,37.5432836441394,,40800.0,강서구,화곡동,2020-06-13
1039.0,3.0,금호,107.4,4,2002,강서로37길 71,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.833452240366,37.5432836441394,,43000.0,강서구,화곡동,2020-07-29
1039.0,3.0,금호,106.24,4,2002,강서로37길 71,20201110.0, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.833452240366,37.5432836441394,,42000.0,강서구,화곡동,2020-09-23
1039.0,3.0,금호,106.24,2,2002,강서로37길 71,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.833452240366,37.5432836441394,,39800.0,강서구,화곡동,2020-09-25
1705.0,0.0,금호,59.4,7,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,34000.0,관악구,신림동,2019-10-09
1705.0,0.0,금호,59.4,9,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,34000.0,관악구,신림동,2019-10-22
1705.0,0.0,금호,59.4,6,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,33300.0,관악구,신림동,2019-10-24
1705.0,0.0,금호,59.4,19,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,34350.0,관악구,신림동,2019-10-26
1705.0,0.0,금호,59.4,4,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,32300.0,관악구,신림동,2019-10-26
1705.0,0.0,금호,59.4,7,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,34000.0,관악구,신림동,2019-11-04
1705.0,0.0,금호,84.96,5,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,39500.0,관악구,신림동,2019-11-14
1705.0,0.0,금호,59.4,3,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,32000.0,관악구,신림동,2019-12-12
1705.0,0.0,금호,84.96,7,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,42800.0,관악구,신림동,2020-02-05
1705.0,0.0,금호,84.96,7,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,35000.0,관악구,신림동,2020-02-13
1705.0,0.0,금호,59.4,4,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,36500.0,관악구,신림동,2020-02-27
1705.0,0.0,금호,59.4,6,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,35200.0,관악구,신림동,2020-03-02
1705.0,0.0,금호,84.96,9,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,42000.0,관악구,신림동,2020-03-07
1705.0,0.0,금호,59.4,20,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,37000.0,관악구,신림동,2020-03-08
1705.0,0.0,금호,59.4,7,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,35900.0,관악구,신림동,2020-03-24
1705.0,0.0,금호,59.4,8,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,36900.0,관악구,신림동,2020-05-13
1705.0,0.0,금호,59.4,19,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,36200.0,관악구,신림동,2020-05-17
1705.0,0.0,금호,59.4,19,1997,대학18길 9,20200608.0, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,36200.0,관악구,신림동,2020-05-17
1705.0,0.0,금호,59.4,5,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,36000.0,관악구,신림동,2020-06-23
1705.0,0.0,금호,84.96,20,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,48000.0,관악구,신림동,2020-06-27
1705.0,0.0,금호,59.4,6,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,39800.0,관악구,신림동,2020-07-01
1705.0,0.0,금호,59.4,1,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,35000.0,관악구,신림동,2020-07-03
1705.0,0.0,금호,66.39,6,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,37300.0,관악구,신림동,2020-07-17
1705.0,0.0,금호,59.4,18,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,49700.0,관악구,신림동,2020-07-28
49.0,0.0,금호,84.86,19,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,43000.0,구로구,구로동,2019-10-05
49.0,0.0,금호,84.86,9,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,42000.0,구로구,구로동,2019-11-09
49.0,0.0,금호,59.96,18,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,36300.0,구로구,구로동,2019-12-04
49.0,0.0,금호,59.96,21,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,35000.0,구로구,구로동,2019-12-24
49.0,0.0,금호,84.86,5,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,43000.0,구로구,구로동,2019-12-24
49.0,0.0,금호,84.86,12,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,44900.0,구로구,구로동,2020-01-16
49.0,0.0,금호,84.7,17,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,44800.0,구로구,구로동,2020-01-20
49.0,0.0,금호,59.96,8,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,35200.0,구로구,구로동,2020-05-09
49.0,0.0,금호,59.96,15,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,37000.0,구로구,구로동,2020-05-18
49.0,0.0,금호,59.96,13,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,36500.0,구로구,구로동,2020-05-20
49.0,0.0,금호,84.86,7,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,45000.0,구로구,구로동,2020-07-08
49.0,0.0,금호,59.96,17,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,39500.0,구로구,구로동,2020-07-11
49.0,0.0,금호,84.7,9,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,49800.0,구로구,구로동,2020-08-18
49.0,0.0,금호,84.7,9,1997,공원로 26,20200915.0, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,50000.0,구로구,구로동,2020-09-08
49.0,0.0,금호,84.7,9,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,50000.0,구로구,구로동,2020-09-08
49.0,0.0,금호,84.86,10,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,50500.0,구로구,구로동,2020-09-19
714.0,0.0,금호,84.98,9,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,95000.0,성동구,성수동1가,2019-10-11
714.0,0.0,금호,84.98,13,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,106000.0,성동구,성수동1가,2019-10-12
714.0,0.0,금호,84.98,6,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,101000.0,성동구,성수동1가,2019-10-17
714.0,0.0,금호,84.98,13,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,109500.0,성동구,성수동1가,2019-12-14
714.0,0.0,금호,59.92,5,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,100000.0,성동구,성수동1가,2020-01-13
714.0,0.0,금호,84.98,16,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,110000.0,성동구,성수동1가,2020-06-08
714.0,0.0,금호,84.98,4,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,109000.0,성동구,성수동1가,2020-06-16
714.0,0.0,금호,59.92,3,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,98500.0,성동구,성수동1가,2020-06-27
714.0,0.0,금호,84.98,14,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,122000.0,성동구,성수동1가,2020-07-18
714.0,0.0,금호,84.98,14,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,127000.0,성동구,성수동1가,2020-08-24
768.0,5.0,금호,84.92,2,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,57000.0,양천구,목동,2019-11-21
768.0,5.0,금호,84.92,9,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,64700.0,양천구,목동,2019-12-26
768.0,5.0,금호,59.67,6,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,40500.0,양천구,목동,2019-12-30
768.0,5.0,금호,59.67,10,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,47000.0,양천구,목동,2020-01-09
768.0,5.0,금호,84.92,11,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,62000.0,양천구,목동,2020-01-18
768.0,5.0,금호,84.92,13,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,64500.0,양천구,목동,2020-02-14
768.0,5.0,금호,84.92,6,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,68000.0,양천구,목동,2020-06-14
768.0,5.0,금호,59.67,3,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,49000.0,양천구,목동,2020-06-21
768.0,5.0,금호,59.67,3,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,53000.0,양천구,목동,2020-06-27
768.0,5.0,금호,59.67,3,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,55400.0,양천구,목동,2020-06-27
768.0,5.0,금호,59.67,9,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,59000.0,양천구,목동,2020-06-29
768.0,5.0,금호,59.67,6,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,56000.0,양천구,목동,2020-07-22
768.0,5.0,금호,84.92,10,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,59600.0,양천구,목동,2020-07-28
768.0,5.0,금호,59.67,1,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,53500.0,양천구,목동,2020-08-30
44.0,0.0,금호,27.61,12,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,25800.0,강동구,천호동,2018-12-26
44.0,0.0,금호,27.61,4,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,20000.0,강동구,천호동,2019-06-02
44.0,0.0,금호,27.61,8,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,25000.0,강동구,천호동,2019-06-25
44.0,0.0,금호,27.61,10,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,25910.0,강동구,천호동,2019-07-24
44.0,0.0,금호,27.61,14,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,22500.0,강동구,천호동,2019-08-14
44.0,0.0,금호,27.61,5,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,25400.0,강동구,천호동,2019-08-26
44.0,0.0,금호,27.61,2,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,22000.0,강동구,천호동,2019-09-07
44.0,0.0,금호,27.61,2,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,25000.0,강동구,천호동,2019-09-27
1705.0,0.0,금호,59.4,1,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,28900.0,관악구,신림동,2018-10-03
1705.0,0.0,금호,59.4,2,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,33500.0,관악구,신림동,2019-01-02
1705.0,0.0,금호,59.4,7,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,33500.0,관악구,신림동,2019-01-11
1705.0,0.0,금호,84.96,11,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,37500.0,관악구,신림동,2019-04-20
1705.0,0.0,금호,59.4,5,1997,대학18길 9,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.937561029256,37.4651360569375,,32000.0,관악구,신림동,2019-05-22
1705.0,0.0,금호,84.96,8,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,39000.0,관악구,신림동,2019-06-02
1705.0,0.0,금호,59.4,6,1997,대학18길 6,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.93736455622,37.4655600589723,,34800.0,관악구,신림동,2019-09-26
49.0,0.0,금호,84.86,13,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,40000.0,구로구,구로동,2019-04-11
49.0,0.0,금호,59.96,19,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,32000.0,구로구,구로동,2019-06-22
49.0,0.0,금호,84.7,22,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,39000.0,구로구,구로동,2019-07-15
49.0,0.0,금호,59.96,11,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,33500.0,구로구,구로동,2019-08-06
49.0,0.0,금호,84.86,15,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,42400.0,구로구,구로동,2019-08-20
49.0,0.0,금호,59.96,6,1997,공원로 26,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.892109038117,37.4999033071437,,35500.0,구로구,구로동,2019-09-27
714.0,0.0,금호,59.92,15,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,77000.0,성동구,성수동1가,2019-05-20
714.0,0.0,금호,59.92,14,2003,뚝섬로5길 17,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.050261708117,37.5422272066323,,84500.0,성동구,성수동1가,2019-07-20
768.0,5.0,금호,84.92,14,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,55000.0,양천구,목동,2018-10-02
768.0,5.0,금호,84.92,16,1995,목동중앙남로3길 11,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.867153664404,37.5361086413162,,50000.0,양천구,목동,2019-08-28
44.0,0.0,금호,27.61,7,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,19500.0,강동구,천호동,2016-10-07
44.0,0.0,금호,27.61,8,1987,양재대로 1557,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.142351999447,37.544847168923,,20000.0,강동구,천호동,2016-10-10
