본번,부번,아파트명,전용면적,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,부동산유형,분양형태,k-관리방식,k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-건설사,k-시행사,k-사용검사일-사용승인일,k-연면적,k-주거전용면적,k-관리비부과면적,k-전용면적별세대현황(60㎡이하),k-전용면적별세대현황(60㎡~85㎡이하),k-85㎡~135㎡이하,k-135㎡초과,k-등록일자,k-수정일자,경비비관리형태,세대전기계약방법,청소비관리형태,건축면적,주차대수,단지승인일,좌표X,좌표Y,단지신청일,target,구,동,계약날짜
2545.0,0.0,롯데캐슬,84.97,22,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,85000.0,중구,황학동,2022-12-26
2545.0,0.0,롯데캐슬,84.92,30,2008,청계천로 400,,20230315,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,93000.0,중구,황학동,2023-01-18
2545.0,0.0,롯데캐슬,59.94,17,2008,청계천로 400,,20230327,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,70000.0,중구,황학동,2023-02-09
2545.0,0.0,롯데캐슬,84.89,16,2008,청계천로 400,,20230220,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,86000.0,중구,황학동,2023-02-09
2545.0,0.0,롯데캐슬,59.91,20,2008,청계천로 400,,20230406,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,74000.0,중구,황학동,2023-02-10
2545.0,0.0,롯데캐슬,59.94,25,2008,청계천로 400,,20230519,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,74800.0,중구,황학동,2023-02-13
2545.0,0.0,롯데캐슬,84.92,31,2008,청계천로 400,,20230608,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,90000.0,중구,황학동,2023-02-28
2545.0,0.0,롯데캐슬,84.97,12,2008,청계천로 400,,20230612,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,89500.0,중구,황학동,2023-03-01
2545.0,0.0,롯데캐슬,84.97,17,2008,청계천로 400,,20230630,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,92000.0,중구,황학동,2023-03-19
2545.0,0.0,롯데캐슬,114.9,17,2008,청계천로 400,20230524.0, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,119800.0,중구,황학동,2023-03-20
2545.0,0.0,롯데캐슬,114.9,17,2008,청계천로 400,,20230615,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,119800.0,중구,황학동,2023-03-20
2545.0,0.0,롯데캐슬,114.9,19,2008,청계천로 400,,20230519,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,110000.0,중구,황학동,2023-03-24
2545.0,0.0,롯데캐슬,59.94,28,2008,청계천로 400,,20230428,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,70000.0,중구,황학동,2023-04-01
2545.0,0.0,롯데캐슬,114.9,22,2008,청계천로 400,,20230602,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,123000.0,중구,황학동,2023-04-07
2545.0,0.0,롯데캐슬,84.92,25,2008,청계천로 400,,20230629,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,92500.0,중구,황학동,2023-04-07
2545.0,0.0,롯데캐슬,84.97,24,2008,청계천로 400,,20230620,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,86000.0,중구,황학동,2023-04-11
2545.0,0.0,롯데캐슬,84.89,16,2008,청계천로 400,,20230620,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,90500.0,중구,황학동,2023-04-17
2545.0,0.0,롯데캐슬,84.89,33,2008,청계천로 400,,20230630,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,92000.0,중구,황학동,2023-05-09
2545.0,0.0,롯데캐슬,59.91,32,2008,청계천로 400,,20230814,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,79700.0,중구,황학동,2023-05-13
2545.0,0.0,롯데캐슬,59.91,33,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,79000.0,중구,황학동,2023-05-20
2545.0,0.0,롯데캐슬,59.94,30,2008,청계천로 400,,20230525,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,64500.0,중구,황학동,2023-05-20
2545.0,0.0,롯데캐슬,59.94,15,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,76500.0,중구,황학동,2023-05-26
2545.0,0.0,롯데캐슬,59.94,28,2008,청계천로 400,,20230821,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,78500.0,중구,황학동,2023-05-26
2545.0,0.0,롯데캐슬,84.89,32,2008,청계천로 400,,20230717,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,95000.0,중구,황학동,2023-05-29
2545.0,0.0,롯데캐슬,84.97,8,2008,청계천로 400,,20230907,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,94000.0,중구,황학동,2023-06-02
2545.0,0.0,롯데캐슬,114.9,17,2008,청계천로 400,,20230704,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,115000.0,중구,황학동,2023-06-03
2545.0,0.0,롯데캐슬,84.97,20,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,92000.0,중구,황학동,2023-06-16
2545.0,0.0,롯데캐슬,114.9,31,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,127000.0,중구,황학동,2023-06-16
2545.0,0.0,롯데캐슬,84.89,23,2008,청계천로 400,,20230904,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,93000.0,중구,황학동,2023-06-29
893.0,0.0,롯데캐슬,135.73,12,2002,삼성로85길 11,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.056186481052,37.5045993053356,,294000.0,강남구,대치동,2022-03-05
893.0,0.0,롯데캐슬,105.18,8,2002,삼성로85길 11,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.056186481052,37.5045993053356,,260000.0,강남구,대치동,2022-06-17
272.0,11.0,롯데캐슬,84.9519,3,2005,공항대로65길 21,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.869005951339,37.550592015032,,130000.0,강서구,염창동,2021-10-13
272.0,11.0,롯데캐슬,134.5767,8,2005,공항대로65길 21,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.869005951339,37.550592015032,,154300.0,강서구,염창동,2022-01-06
272.0,11.0,롯데캐슬,84.9519,5,2005,공항대로65길 21,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.869005951339,37.550592015032,,123000.0,강서구,염창동,2022-09-19
1132.0,0.0,롯데캐슬,117.68,1,2003,사당로27길 190,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,137000.0,동작구,사당동,2022-01-08
1132.0,0.0,롯데캐슬,117.68,11,2003,사당로27길 190,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,157500.0,동작구,사당동,2022-05-04
1132.0,0.0,롯데캐슬,155.6,11,2003,사당로27길 190,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,160000.0,동작구,사당동,2022-05-21
79.0,0.0,롯데캐슬,180.516,21,2003,중대로 121,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.121412444385,37.4943520603963,,140000.0,송파구,가락동,2021-10-06
1063.0,0.0,롯데캐슬,84.966,8,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,121000.0,양천구,신월동,2021-10-30
1063.0,0.0,롯데캐슬,84.984,16,2014,중앙로29길 61,20220412.0, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,110000.0,양천구,신월동,2022-03-25
1063.0,0.0,롯데캐슬,84.984,16,2014,중앙로29길 61,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,110000.0,양천구,신월동,2022-03-25
1063.0,0.0,롯데캐슬,84.984,11,2014,중앙로29길 61,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,110500.0,양천구,신월동,2022-04-30
1057.0,0.0,롯데캐슬,70.91,11,2010,오목로5길 19,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.839947625174,37.5235031504333,,82000.0,양천구,신월동,2022-01-08
1057.0,1.0,롯데캐슬,59.72,8,2010,오목로5길 20,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.840624400372,37.5238464462319,,77000.0,양천구,신월동,2021-10-31
2545.0,0.0,롯데캐슬,59.91,32,2008,청계천로 400,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,92500.0,중구,황학동,2021-10-26
2545.0,0.0,롯데캐슬,84.97,25,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,125000.0,중구,황학동,2021-11-13
2545.0,0.0,롯데캐슬,59.91,24,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,99300.0,중구,황학동,2021-12-03
2545.0,0.0,롯데캐슬,59.91,30,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,98000.0,중구,황학동,2022-02-28
2545.0,0.0,롯데캐슬,59.91,30,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,98000.0,중구,황학동,2022-02-28
2545.0,0.0,롯데캐슬,84.97,24,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,118000.0,중구,황학동,2022-03-24
2545.0,0.0,롯데캐슬,59.91,8,2008,청계천로 400,, ,중개거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,91500.0,중구,황학동,2022-04-30
2545.0,0.0,롯데캐슬,84.89,26,2008,청계천로 400,, ,직거래,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.021463886656,37.5708105464699,,105000.0,중구,황학동,2022-05-30
272.0,11.0,롯데캐슬,134.5767,13,2005,공항대로65길 21,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.869005951339,37.550592015032,,149000.0,강서구,염창동,2021-03-03
272.0,11.0,롯데캐슬,84.9519,4,2005,공항대로65길 21,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.869005951339,37.550592015032,,135000.0,강서구,염창동,2021-04-24
272.0,11.0,롯데캐슬,134.5767,6,2005,공항대로65길 21,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.869005951339,37.550592015032,,158700.0,강서구,염창동,2021-06-26
272.0,11.0,롯데캐슬,84.9519,4,2005,공항대로65길 21,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.869005951339,37.550592015032,,139000.0,강서구,염창동,2021-09-02
1132.0,0.0,롯데캐슬,84.96,1,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,108000.0,동작구,사당동,2020-12-19
1132.0,0.0,롯데캐슬,84.96,15,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,112000.0,동작구,사당동,2021-01-05
1132.0,0.0,롯데캐슬,84.96,20,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,115000.0,동작구,사당동,2021-01-07
1132.0,0.0,롯데캐슬,84.96,9,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,119300.0,동작구,사당동,2021-01-30
1132.0,0.0,롯데캐슬,84.96,3,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,119000.0,동작구,사당동,2021-03-08
1132.0,0.0,롯데캐슬,155.6,17,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,159000.0,동작구,사당동,2021-05-01
1132.0,0.0,롯데캐슬,155.6,15,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,147500.0,동작구,사당동,2021-05-03
1132.0,0.0,롯데캐슬,155.6,14,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,148000.0,동작구,사당동,2021-06-09
1132.0,0.0,롯데캐슬,117.68,12,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,141000.0,동작구,사당동,2021-06-19
1132.0,0.0,롯데캐슬,84.96,12,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,121000.0,동작구,사당동,2021-07-03
1132.0,0.0,롯데캐슬,117.68,17,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,141500.0,동작구,사당동,2021-07-13
1132.0,0.0,롯데캐슬,84.96,17,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,126000.0,동작구,사당동,2021-07-17
1132.0,0.0,롯데캐슬,155.6,1,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,136250.0,동작구,사당동,2021-07-22
1132.0,0.0,롯데캐슬,155.6,2,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,148000.0,동작구,사당동,2021-07-31
1132.0,0.0,롯데캐슬,117.68,2,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,155000.0,동작구,사당동,2021-08-28
1132.0,0.0,롯데캐슬,155.6,8,2003,사당로27길 190,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.971587397179,37.490957111073,,130000.0,동작구,사당동,2021-09-15
79.0,0.0,롯데캐슬,180.667,13,2003,중대로 121,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.121412444385,37.4943520603963,,149000.0,송파구,가락동,2021-01-06
79.0,0.0,롯데캐슬,180.516,5,2003,중대로 121,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.121412444385,37.4943520603963,,124000.0,송파구,가락동,2021-01-07
79.0,0.0,롯데캐슬,180.516,12,2003,중대로 121,20210507.0, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.121412444385,37.4943520603963,,150000.0,송파구,가락동,2021-02-05
79.0,0.0,롯데캐슬,163.807,27,2003,중대로 121,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.121412444385,37.4943520603963,,159500.0,송파구,가락동,2021-04-15
79.0,0.0,롯데캐슬,180.516,12,2003,중대로 121,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.121412444385,37.4943520603963,,150000.0,송파구,가락동,2021-05-07
79.0,0.0,롯데캐슬,163.807,6,2003,중대로 121,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.121412444385,37.4943520603963,,165000.0,송파구,가락동,2021-06-25
79.0,0.0,롯데캐슬,163.807,17,2003,중대로 121,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,127.121412444385,37.4943520603963,,154500.0,송파구,가락동,2021-08-26
1063.0,0.0,롯데캐슬,84.966,3,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,97100.0,양천구,신월동,2020-10-27
1063.0,0.0,롯데캐슬,84.966,6,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,105500.0,양천구,신월동,2020-11-17
1063.0,0.0,롯데캐슬,84.984,9,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,103800.0,양천구,신월동,2020-11-19
1063.0,0.0,롯데캐슬,84.984,16,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,99000.0,양천구,신월동,2020-11-24
1063.0,0.0,롯데캐슬,59.948,11,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,88000.0,양천구,신월동,2020-11-28
1063.0,0.0,롯데캐슬,59.948,2,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,84000.0,양천구,신월동,2020-12-08
1063.0,0.0,롯데캐슬,84.966,17,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,109000.0,양천구,신월동,2020-12-09
1063.0,0.0,롯데캐슬,59.948,3,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,82000.0,양천구,신월동,2020-12-28
1063.0,0.0,롯데캐슬,84.984,8,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,104500.0,양천구,신월동,2021-01-27
1063.0,0.0,롯데캐슬,116.375,11,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,148000.0,양천구,신월동,2021-01-27
1063.0,0.0,롯데캐슬,84.984,18,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,114500.0,양천구,신월동,2021-01-30
1063.0,0.0,롯데캐슬,59.747,19,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,92500.0,양천구,신월동,2021-02-06
1063.0,0.0,롯데캐슬,84.984,15,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,114500.0,양천구,신월동,2021-04-08
1063.0,0.0,롯데캐슬,59.747,10,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,92000.0,양천구,신월동,2021-05-05
1063.0,0.0,롯데캐슬,84.984,7,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,112900.0,양천구,신월동,2021-06-08
1063.0,0.0,롯데캐슬,59.747,17,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,95000.0,양천구,신월동,2021-06-19
1063.0,0.0,롯데캐슬,84.984,4,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,112000.0,양천구,신월동,2021-06-25
1063.0,0.0,롯데캐슬,84.984,11,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,113800.0,양천구,신월동,2021-06-26
1063.0,0.0,롯데캐슬,59.747,17,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,97000.0,양천구,신월동,2021-07-13
1063.0,0.0,롯데캐슬,59.474,13,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,98000.0,양천구,신월동,2021-09-09
1063.0,0.0,롯데캐슬,84.966,10,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,120000.0,양천구,신월동,2021-09-13
1063.0,0.0,롯데캐슬,84.984,2,2014,중앙로29길 61,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.848124974896,37.5195419716155,,114000.0,양천구,신월동,2021-09-15
1057.0,0.0,롯데캐슬,84.94,12,2010,오목로5길 19,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.839947625174,37.5235031504333,,93500.0,양천구,신월동,2021-03-03
1057.0,0.0,롯데캐슬,70.91,7,2010,오목로5길 19,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.839947625174,37.5235031504333,,80600.0,양천구,신월동,2021-03-07
1057.0,0.0,롯데캐슬,70.61,5,2010,오목로5길 19,, ,-,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,,,,,,,,,,,unknown,unknown,unknown,,,,126.839947625174,37.5235031504333,,79500.0,양천구,신월동,2021-03-13
